signal_id,timestamp,symbol,alert_type,confidence,entry_price,tp1,tp2,stop_loss,risk_reward_ratio,factors_bullish,factors_bearish,rvol,volume_spike,confluence_score,gap_detected,news_impact,status,outcome_timestamp,outcome_price,profit_loss_percent,actual_rr_achieved
AMZN_20251015_075351,2025-10-15T07:53:51.201723,AMZN,BUY,32.1,216.1,218.24,220.09,215.8,7.13,9,4,0.01,False,14,True,MEDIUM,OPEN,,,,
AMD_20251015_075357,2025-10-15T07:53:57.250668,AMD,BUY,39.3,216.0,220.59,223.08,215.7,15.3,11,5,0.02,False,5,True,MEDIUM,OPEN,,,,
NBIS_20251015_075357,2025-10-15T07:53:57.529827,NBIS,STRONG BUY,50.0,125.85,130.36,132.57,125.55,15.03,14,6,0.02,False,6,True,MEDIUM,OPEN,,,,
PLTR_20251015_075357,2025-10-15T07:53:57.558889,PLTR,BUY,21.4,170.92,182.91,186.08,170.62,39.97,6,4,0.02,False,10,True,EXTREME,OPEN,,,,
ORCL_20251015_075357,2025-10-15T07:53:57.593663,ORCL,BUY,32.1,292.08,302.42,305.84,291.78,34.47,9,7,0.02,False,18,True,MEDIUM,OPEN,,,,
CRWV_20251015_075357,2025-10-15T07:53:57.701724,CRWV,STRONG BUY,50.0,130.4,136.56,139.06,130.1,20.53,14,6,0.02,True,7,True,MEDIUM,OPEN,,,,
AMZN_20251015_075421,2025-10-15T07:54:21.319179,AMZN,BUY,28.6,216.1,218.24,220.09,215.8,7.13,8,5,0.01,False,14,True,MEDIUM,OPEN,,,,
SPY_20251015_075421,2025-10-15T07:54:21.433300,SPY,SELL,28.6,673.85,658.75,655.27,674.15,50.33,7,8,0.03,False,18,True,MEDIUM,OPEN,,,,
NVDA_20251015_075424,2025-10-15T07:54:24.419387,NVDA,STRONG BUY,35.7,182.15,181.43,182.84,181.85,2.4,10,6,0.04,True,12,True,EXTREME,OPEN,,,,
AMD_20251015_075427,2025-10-15T07:54:27.461848,AMD,BUY,39.3,216.0,220.59,223.08,215.7,15.3,11,5,0.02,False,5,True,MEDIUM,OPEN,,,,
AVGO_20251015_075427,2025-10-15T07:54:27.534144,AVGO,BUY,39.3,339.75,347.16,350.19,339.45,24.7,11,3,0.04,False,4,True,MEDIUM,OPEN,,,,
CRWV_20251015_075430,2025-10-15T07:54:30.266237,CRWV,STRONG BUY,46.4,130.4,136.56,139.06,130.1,20.53,13,7,0.02,False,6,True,MEDIUM,OPEN,,,,
AMZN_20251015_075451,2025-10-15T07:54:51.338384,AMZN,BUY,28.6,216.1,218.24,220.09,215.8,7.13,8,5,0.01,False,14,True,MEDIUM,OPEN,,,,
SPY_20251015_075451,2025-10-15T07:54:51.374106,SPY,SELL,28.6,673.85,658.75,655.27,674.15,50.33,7,8,0.03,False,18,True,MEDIUM,OPEN,,,,
NVDA_20251015_075451,2025-10-15T07:54:51.446543,NVDA,STRONG BUY,35.7,182.15,181.43,182.84,181.85,2.4,10,6,0.04,True,12,True,EXTREME,OPEN,,,,
PLTR_20251015_075457,2025-10-15T07:54:57.401948,PLTR,BUY,21.4,170.92,182.91,186.08,170.62,39.97,6,4,0.02,False,10,True,EXTREME,OPEN,,,,
ORCL_20251015_075457,2025-10-15T07:54:57.473170,ORCL,BUY,32.1,292.08,302.42,305.84,291.78,34.47,9,7,0.02,False,18,True,MEDIUM,OPEN,,,,
NBIS_20251015_075457,2025-10-15T07:54:57.492688,NBIS,STRONG BUY,50.0,125.85,130.36,132.57,125.55,15.03,14,6,0.02,False,6,True,MEDIUM,OPEN,,,,
AVGO_20251015_075458,2025-10-15T07:54:58.455790,AVGO,BUY,39.3,339.75,347.16,350.19,339.45,24.7,11,3,0.04,False,4,True,MEDIUM,OPEN,,,,
AMZN_20251015_075521,2025-10-15T07:55:21.592002,AMZN,BUY,28.6,216.1,218.24,220.09,215.8,7.13,8,5,0.01,False,14,True,MEDIUM,OPEN,,,,
NVDA_20251015_075521,2025-10-15T07:55:21.656634,NVDA,STRONG BUY,35.7,182.15,181.43,182.84,181.85,2.4,10,6,0.04,False,12,True,EXTREME,OPEN,,,,
TSLA_20251015_075521,2025-10-15T07:55:21.673777,TSLA,SELL,32.1,443.03,424.75,420.25,443.33,60.93,7,9,0.01,False,18,True,MEDIUM,OPEN,,,,
SPY_20251015_075521,2025-10-15T07:55:21.713224,SPY,SELL,28.6,673.85,658.75,655.27,674.15,50.33,7,8,0.03,False,18,True,MEDIUM,OPEN,,,,
PLTR_20251015_075527,2025-10-15T07:55:27.752358,PLTR,BUY,21.4,170.92,182.91,186.08,170.62,39.97,6,4,0.02,False,10,True,EXTREME,OPEN,,,,
ORCL_20251015_075527,2025-10-15T07:55:27.821929,ORCL,BUY,32.1,292.08,302.42,305.84,291.78,34.47,9,7,0.02,True,18,True,MEDIUM,OPEN,,,,
AMD_20251015_075527,2025-10-15T07:55:27.850864,AMD,BUY,39.3,216.0,220.59,223.08,215.7,15.3,11,5,0.02,False,5,True,MEDIUM,OPEN,,,,
AMZN_20251015_075551,2025-10-15T07:55:51.495589,AMZN,BUY,28.6,216.1,218.24,220.09,215.8,7.13,8,5,0.01,False,14,True,MEDIUM,OPEN,,,,
AMD_20251015_075557,2025-10-15T07:55:57.521818,AMD,BUY,39.3,216.0,220.59,223.08,215.7,15.3,11,5,0.02,False,5,True,MEDIUM,OPEN,,,,
NBIS_20251015_075557,2025-10-15T07:55:57.732325,NBIS,STRONG BUY,50.0,125.85,130.36,132.57,125.55,15.03,14,6,0.02,False,6,True,MEDIUM,OPEN,,,,
CRWV_20251015_075557,2025-10-15T07:55:57.758934,CRWV,STRONG BUY,46.4,130.4,136.56,139.06,130.1,20.53,13,7,0.02,False,6,True,MEDIUM,OPEN,,,,
AVGO_20251015_075557,2025-10-15T07:55:57.780726,AVGO,BUY,39.3,339.75,347.16,350.19,339.45,24.7,11,3,0.04,False,4,True,MEDIUM,OPEN,,,,
SPY_20251015_075621,2025-10-15T07:56:21.354956,SPY,SELL,28.6,673.85,658.75,655.27,674.15,50.33,7,8,0.03,False,18,True,MEDIUM,OPEN,,,,
NVDA_20251015_075621,2025-10-15T07:56:21.373270,NVDA,STRONG BUY,35.7,182.15,181.43,182.84,181.85,2.4,10,6,0.04,False,12,True,EXTREME,OPEN,,,,
AVGO_20251015_075627,2025-10-15T07:56:27.902855,AVGO,BUY,39.3,339.75,347.16,350.19,339.45,24.7,11,5,0.04,False,5,True,MEDIUM,OPEN,,,,
ORCL_20251015_075627,2025-10-15T07:56:27.934811,ORCL,BUY,35.7,292.08,302.42,305.84,291.78,34.47,10,6,0.02,False,18,True,MEDIUM,OPEN,,,,
CRWV_20251015_075628,2025-10-15T07:56:28.873392,CRWV,STRONG BUY,50.0,130.4,136.56,139.06,130.1,20.53,14,6,0.02,False,7,True,MEDIUM,OPEN,,,,
NBIS_20251015_075637,2025-10-15T07:56:37.824551,NBIS,STRONG BUY,42.9,125.85,130.36,132.57,125.55,15.03,12,4,0.02,False,5,True,MEDIUM,OPEN,,,,
SPY_20251015_075651,2025-10-15T07:56:51.352526,SPY,SELL,28.6,673.85,658.75,655.27,674.15,50.33,7,8,0.03,False,18,True,MEDIUM,OPEN,,,,
NVDA_20251015_075651,2025-10-15T07:56:51.389680,NVDA,STRONG BUY,35.7,182.15,181.43,182.84,181.85,2.4,10,6,0.04,False,12,True,EXTREME,OPEN,,,,
AMD_20251015_075657,2025-10-15T07:56:57.309781,AMD,BUY,39.3,216.0,220.59,223.08,215.7,15.3,11,5,0.02,False,5,True,MEDIUM,OPEN,,,,
ORCL_20251015_075657,2025-10-15T07:56:57.414430,ORCL,BUY,32.1,292.08,302.42,305.84,291.78,34.47,9,7,0.02,False,18,True,MEDIUM,OPEN,,,,
PLTR_20251015_075657,2025-10-15T07:56:57.428935,PLTR,BUY,21.4,170.92,182.91,186.08,170.62,39.97,6,4,0.02,False,10,True,EXTREME,OPEN,,,,
CRWV_20251015_075657,2025-10-15T07:56:57.663640,CRWV,STRONG BUY,50.0,130.4,136.56,139.06,130.1,20.53,14,6,0.02,False,6,True,MEDIUM,OPEN,,,,
AVGO_20251015_075657,2025-10-15T07:56:57.692040,AVGO,BUY,39.3,339.75,347.16,350.19,339.45,24.7,11,5,0.04,False,5,True,MEDIUM,OPEN,,,,
NBIS_20251015_075658,2025-10-15T07:56:58.671486,NBIS,STRONG BUY,50.0,125.85,130.36,132.57,125.55,15.03,14,6,0.02,False,6,True,MEDIUM,OPEN,,,,
AMZN_20251015_075721,2025-10-15T07:57:21.236908,AMZN,BUY,32.1,216.1,218.24,220.09,215.8,7.13,9,4,0.01,False,14,True,MEDIUM,OPEN,,,,
NVDA_20251015_075721,2025-10-15T07:57:21.426934,NVDA,STRONG BUY,35.7,182.15,181.43,182.84,181.85,2.4,10,6,0.04,False,12,True,EXTREME,OPEN,,,,
AMD_20251015_075727,2025-10-15T07:57:27.319363,AMD,STRONG BUY,46.4,216.0,220.59,223.08,215.7,15.3,13,7,0.02,False,6,True,MEDIUM,OPEN,,,,
PLTR_20251015_075727,2025-10-15T07:57:27.377291,PLTR,BUY,21.4,170.92,182.91,186.08,170.62,39.97,6,4,0.02,False,10,True,EXTREME,OPEN,,,,
ORCL_20251015_075727,2025-10-15T07:57:27.407945,ORCL,BUY,32.1,292.08,302.42,305.84,291.78,34.47,9,7,0.02,False,18,True,MEDIUM,OPEN,,,,
CRWV_20251015_075727,2025-10-15T07:57:27.582368,CRWV,STRONG BUY,50.0,130.4,136.56,139.06,130.1,20.53,14,6,0.02,False,7,True,MEDIUM,OPEN,,,,
AVGO_20251015_075728,2025-10-15T07:57:28.092071,AVGO,BUY,39.3,339.75,347.16,350.19,339.45,24.7,11,5,0.04,False,5,True,MEDIUM,OPEN,,,,
SPY_20251015_075751,2025-10-15T07:57:51.532626,SPY,SELL,28.6,673.85,658.75,655.27,674.15,50.33,7,8,0.03,False,18,True,MEDIUM,OPEN,,,,
AMZN_20251015_075751,2025-10-15T07:57:51.585120,AMZN,BUY,32.1,216.1,218.24,220.09,215.8,7.13,9,4,0.01,False,14,True,MEDIUM,OPEN,,,,
AMD_20251015_075757,2025-10-15T07:57:57.861311,AMD,BUY,39.3,216.0,220.59,223.08,215.7,15.3,11,5,0.02,False,5,True,MEDIUM,OPEN,,,,
ORCL_20251015_075758,2025-10-15T07:57:58.096286,ORCL,BUY,35.7,292.08,302.42,305.84,291.78,34.47,10,6,0.02,False,18,True,MEDIUM,OPEN,,,,
AVGO_20251015_075758,2025-10-15T07:57:58.164351,AVGO,BUY,39.3,339.75,347.16,350.19,339.45,24.7,11,5,0.04,False,5,True,MEDIUM,OPEN,,,,
NBIS_20251015_075758,2025-10-15T07:57:58.181406,NBIS,BUY,35.7,125.85,130.36,132.57,125.55,15.03,10,6,0.02,False,6,True,MEDIUM,OPEN,,,,
NVDA_20251015_075821,2025-10-15T07:58:21.367296,NVDA,STRONG BUY,35.7,182.15,181.43,182.84,181.85,2.4,10,6,0.04,False,12,True,EXTREME,OPEN,,,,
SPY_20251015_075821,2025-10-15T07:58:21.383156,SPY,SELL,28.6,673.85,658.75,655.27,674.15,50.33,7,8,0.03,False,18,True,MEDIUM,OPEN,,,,
AMZN_20251015_075821,2025-10-15T07:58:21.401198,AMZN,BUY,28.6,216.1,218.24,220.09,215.8,7.13,8,5,0.01,False,14,True,MEDIUM,OPEN,,,,
AMD_20251015_075827,2025-10-15T07:58:27.155945,AMD,BUY,39.3,216.0,220.59,223.08,215.7,15.3,11,5,0.02,False,5,True,MEDIUM,OPEN,,,,
PLTR_20251015_075827,2025-10-15T07:58:27.248852,PLTR,BUY,21.4,170.92,182.91,186.08,170.62,39.97,6,4,0.02,False,10,True,EXTREME,OPEN,,,,
ORCL_20251015_075827,2025-10-15T07:58:27.316182,ORCL,BUY,35.7,292.08,302.42,305.84,291.78,34.47,10,6,0.02,True,18,True,MEDIUM,OPEN,,,,
CRWV_20251015_075827,2025-10-15T07:58:27.488803,CRWV,STRONG BUY,50.0,130.4,136.56,139.06,130.1,20.53,14,6,0.02,False,7,True,MEDIUM,OPEN,,,,
NBIS_20251015_075827,2025-10-15T07:58:27.508096,NBIS,BUY,35.7,125.85,130.36,132.57,125.55,15.03,10,6,0.02,False,6,True,MEDIUM,OPEN,,,,
NVDA_20251015_075851,2025-10-15T07:58:51.075415,NVDA,STRONG BUY,35.7,182.15,181.43,182.84,181.85,2.4,10,6,0.04,False,12,True,EXTREME,OPEN,,,,
SPY_20251015_075851,2025-10-15T07:58:51.215373,SPY,SELL,28.6,673.85,658.75,655.27,674.15,50.33,7,8,0.03,False,18,True,MEDIUM,OPEN,,,,
AMZN_20251015_075851,2025-10-15T07:58:51.464401,AMZN,BUY,28.6,216.1,218.24,220.09,215.8,7.13,8,5,0.01,False,14,True,MEDIUM,OPEN,,,,
PLTR_20251015_075857,2025-10-15T07:58:57.215413,PLTR,BUY,21.4,170.92,182.91,186.08,170.62,39.97,6,4,0.02,False,10,True,EXTREME,OPEN,,,,
NBIS_20251015_075857,2025-10-15T07:58:57.307089,NBIS,BUY,35.7,125.85,130.36,132.57,125.55,15.03,10,6,0.02,False,6,True,MEDIUM,OPEN,,,,
AVGO_20251015_075857,2025-10-15T07:58:57.363328,AVGO,BUY,39.3,339.75,347.16,350.19,339.45,24.7,11,5,0.04,False,5,True,MEDIUM,OPEN,,,,
CRWV_20251015_075857,2025-10-15T07:58:57.587473,CRWV,STRONG BUY,50.0,130.4,136.56,139.06,130.1,20.53,14,6,0.02,False,7,True,MEDIUM,OPEN,,,,
SPY_20251015_075921,2025-10-15T07:59:21.167559,SPY,SELL,28.6,673.85,658.75,655.27,674.15,50.33,7,8,0.03,False,18,True,MEDIUM,OPEN,,,,
AMZN_20251015_075921,2025-10-15T07:59:21.185893,AMZN,BUY,28.6,216.1,218.24,220.09,215.8,7.13,8,5,0.01,False,14,True,MEDIUM,OPEN,,,,
NVDA_20251015_075921,2025-10-15T07:59:21.204025,NVDA,STRONG BUY,35.7,182.15,181.43,182.84,181.85,2.4,10,6,0.04,False,12,True,EXTREME,OPEN,,,,
AMD_20251015_075927,2025-10-15T07:59:27.349041,AMD,BUY,39.3,216.0,220.59,223.08,215.7,15.3,11,5,0.02,False,5,True,MEDIUM,OPEN,,,,
PLTR_20251015_075927,2025-10-15T07:59:27.491375,PLTR,BUY,21.4,170.92,182.91,186.08,170.62,39.97,6,4,0.02,False,10,True,EXTREME,OPEN,,,,
NBIS_20251015_075927,2025-10-15T07:59:27.508948,NBIS,BUY,35.7,125.85,130.36,132.57,125.55,15.03,10,6,0.02,False,6,True,MEDIUM,OPEN,,,,
ORCL_20251015_075927,2025-10-15T07:59:27.755337,ORCL,BUY,35.7,292.08,302.42,305.84,291.78,34.47,10,6,0.02,False,18,True,MEDIUM,OPEN,,,,
AVGO_20251015_075927,2025-10-15T07:59:27.782880,AVGO,BUY,39.3,339.75,347.16,350.19,339.45,24.7,11,5,0.04,False,5,True,MEDIUM,OPEN,,,,
CRWV_20251015_075928,2025-10-15T07:59:28.413605,CRWV,STRONG BUY,50.0,130.4,136.56,139.06,130.1,20.53,14,6,0.02,False,7,True,MEDIUM,OPEN,,,,
AMZN_20251015_075951,2025-10-15T07:59:51.267858,AMZN,BUY,32.1,216.1,218.24,220.09,215.8,7.13,9,4,0.01,False,14,True,MEDIUM,OPEN,,,,
NVDA_20251015_075951,2025-10-15T07:59:51.314099,NVDA,STRONG BUY,35.7,182.15,181.43,182.84,181.85,2.4,10,6,0.04,False,12,True,EXTREME,OPEN,,,,
AVGO_20251015_075957,2025-10-15T07:59:57.370711,AVGO,BUY,39.3,339.75,347.16,350.19,339.45,24.7,11,5,0.04,False,5,True,MEDIUM,OPEN,,,,
AMD_20251015_075957,2025-10-15T07:59:57.408699,AMD,BUY,39.3,216.0,220.59,223.08,215.7,15.3,11,5,0.02,False,5,True,MEDIUM,OPEN,,,,
NBIS_20251015_075957,2025-10-15T07:59:57.477254,NBIS,STRONG BUY,50.0,125.85,130.36,132.57,125.55,15.03,14,6,0.02,False,7,True,MEDIUM,OPEN,,,,
PLTR_20251015_075957,2025-10-15T07:59:57.493664,PLTR,BUY,21.4,170.92,182.91,186.08,170.62,39.97,6,4,0.02,False,10,True,EXTREME,OPEN,,,,
CRWV_20251015_075958,2025-10-15T07:59:58.016790,CRWV,STRONG BUY,50.0,130.4,136.56,139.06,130.1,20.53,14,6,0.02,False,7,True,MEDIUM,OPEN,,,,
NVDA_20251015_080021,2025-10-15T08:00:21.301339,NVDA,STRONG BUY,35.7,182.15,181.43,182.84,181.85,2.4,10,6,0.04,True,12,True,EXTREME,OPEN,,,,
SPY_20251015_080021,2025-10-15T08:00:21.549879,SPY,SELL,28.6,673.85,658.75,655.27,674.15,50.33,7,8,0.03,False,18,True,MEDIUM,OPEN,,,,
AMZN_20251015_080021,2025-10-15T08:00:21.581044,AMZN,BUY,32.1,216.1,218.24,220.09,215.8,7.13,9,4,0.01,True,14,True,MEDIUM,OPEN,,,,
AMD_20251015_080027,2025-10-15T08:00:27.731608,AMD,STRONG BUY,46.4,216.0,220.59,223.08,215.7,15.3,13,7,0.02,True,6,True,MEDIUM,OPEN,,,,
CRWV_20251015_080027,2025-10-15T08:00:27.999169,CRWV,STRONG BUY,50.0,130.4,136.56,139.06,130.1,20.53,14,6,0.02,False,6,True,MEDIUM,OPEN,,,,
ORCL_20251015_080028,2025-10-15T08:00:28.028882,ORCL,BUY,35.7,292.08,302.42,305.84,291.78,34.47,10,6,0.02,False,15,True,MEDIUM,OPEN,,,,
PLTR_20251015_080028,2025-10-15T08:00:28.117045,PLTR,BUY,21.4,170.92,182.91,186.08,170.62,39.97,6,4,0.02,False,10,True,EXTREME,OPEN,,,,
SPY_20251015_080051,2025-10-15T08:00:51.613019,SPY,SELL,28.6,673.85,658.75,655.27,674.15,50.33,7,8,0.03,False,18,True,MEDIUM,OPEN,,,,
AMZN_20251015_080051,2025-10-15T08:00:51.670234,AMZN,BUY,32.1,216.1,218.24,220.09,215.8,7.13,9,4,0.01,True,14,True,MEDIUM,OPEN,,,,
NVDA_20251015_080051,2025-10-15T08:00:51.688016,NVDA,STRONG BUY,35.7,182.15,181.43,182.84,181.85,2.4,10,6,0.04,True,12,True,EXTREME,OPEN,,,,
AVGO_20251015_080057,2025-10-15T08:00:57.797587,AVGO,BUY,39.3,339.75,347.16,350.19,339.45,24.7,11,5,0.04,False,5,True,MEDIUM,OPEN,,,,
NBIS_20251015_080057,2025-10-15T08:00:57.904802,NBIS,STRONG BUY,50.0,125.85,130.36,132.57,125.55,15.03,14,6,0.02,True,6,True,MEDIUM,OPEN,,,,
PLTR_20251015_080057,2025-10-15T08:00:57.994202,PLTR,STRONG BUY,35.7,170.92,182.91,186.08,170.62,39.97,10,4,0.02,False,12,True,EXTREME,OPEN,,,,
ORCL_20251015_080100,2025-10-15T08:01:00.496824,ORCL,BUY,35.7,292.08,302.42,305.84,291.78,34.47,10,6,0.02,False,18,True,MEDIUM,OPEN,,,,
AMZN_20251015_080121,2025-10-15T08:01:21.462313,AMZN,BUY,32.1,216.1,218.24,220.09,215.8,7.13,9,4,0.01,False,14,True,MEDIUM,OPEN,,,,
NVDA_20251015_080121,2025-10-15T08:01:21.517671,NVDA,STRONG BUY,35.7,182.15,181.43,182.84,181.85,2.4,10,6,0.04,False,12,True,EXTREME,OPEN,,,,
AMD_20251015_080127,2025-10-15T08:01:27.685351,AMD,BUY,39.3,216.0,220.59,223.08,215.7,15.3,11,3,0.02,False,5,True,MEDIUM,OPEN,,,,
NBIS_20251015_080127,2025-10-15T08:01:27.724508,NBIS,STRONG BUY,50.0,125.85,130.36,132.57,125.55,15.03,14,6,0.02,False,6,True,MEDIUM,OPEN,,,,
ORCL_20251015_080127,2025-10-15T08:01:27.782813,ORCL,BUY,35.7,292.08,302.42,305.84,291.78,34.47,10,6,0.02,False,18,True,MEDIUM,OPEN,,,,
CRWV_20251015_080127,2025-10-15T08:01:27.799086,CRWV,STRONG BUY,50.0,130.4,136.56,139.06,130.1,20.53,14,6,0.02,True,6,True,MEDIUM,OPEN,,,,
AMZN_20251015_080151,2025-10-15T08:01:51.422597,AMZN,BUY,28.6,216.1,218.24,220.09,215.8,7.13,8,5,0.01,False,14,True,MEDIUM,OPEN,,,,
NVDA_20251015_080151,2025-10-15T08:01:51.457155,NVDA,STRONG BUY,35.7,182.15,181.43,182.84,181.85,2.4,10,6,0.04,False,12,True,EXTREME,OPEN,,,,
SPY_20251015_080151,2025-10-15T08:01:51.605311,SPY,SELL,28.6,673.85,658.75,655.27,674.15,50.33,7,8,0.03,False,18,True,MEDIUM,OPEN,,,,
AMD_20251015_080157,2025-10-15T08:01:57.925152,AMD,BUY,39.3,216.0,220.59,223.08,215.7,15.3,11,3,0.02,False,5,True,MEDIUM,OPEN,,,,
PLTR_20251015_080157,2025-10-15T08:01:57.949827,PLTR,STRONG BUY,35.7,170.92,182.91,186.08,170.62,39.97,10,4,0.02,False,11,True,EXTREME,OPEN,,,,
AVGO_20251015_080158,2025-10-15T08:01:58.038229,AVGO,BUY,39.3,339.75,347.16,350.19,339.45,24.7,11,5,0.04,False,5,True,MEDIUM,OPEN,,,,
ORCL_20251015_080158,2025-10-15T08:01:58.051890,ORCL,BUY,35.7,292.08,302.42,305.84,291.78,34.47,10,9,0.02,False,18,True,MEDIUM,OPEN,,,,
NVDA_20251015_080221,2025-10-15T08:02:21.550058,NVDA,STRONG BUY,35.7,182.15,181.43,182.84,181.85,2.4,10,6,0.04,True,11,True,EXTREME,OPEN,,,,
SPY_20251015_080221,2025-10-15T08:02:21.725824,SPY,SELL,28.6,673.85,658.75,655.27,674.15,50.33,7,8,0.03,False,18,True,MEDIUM,OPEN,,,,
AMD_20251015_080227,2025-10-15T08:02:27.436292,AMD,STRONG BUY,46.4,216.0,220.59,223.08,215.7,15.3,13,7,0.02,False,6,True,MEDIUM,OPEN,,,,
AVGO_20251015_080227,2025-10-15T08:02:27.738998,AVGO,BUY,39.3,339.75,347.16,350.19,339.45,24.7,11,5,0.04,True,5,True,MEDIUM,OPEN,,,,
PLTR_20251015_080227,2025-10-15T08:02:27.770247,PLTR,BUY,21.4,170.92,182.91,186.08,170.62,39.97,6,4,0.02,False,10,True,EXTREME,OPEN,,,,
ORCL_20251015_080228,2025-10-15T08:02:28.012944,ORCL,BUY,35.7,292.08,302.42,305.84,291.78,34.47,10,6,0.02,False,18,True,MEDIUM,OPEN,,,,
NBIS_20251015_080228,2025-10-15T08:02:28.030822,NBIS,STRONG BUY,50.0,125.85,130.36,132.57,125.55,15.03,14,6,0.02,False,7,True,MEDIUM,OPEN,,,,
CRWV_20251015_080228,2025-10-15T08:02:28.089743,CRWV,STRONG BUY,50.0,130.4,136.56,139.06,130.1,20.53,14,6,0.02,False,7,True,MEDIUM,OPEN,,,,
AMZN_20251015_080251,2025-10-15T08:02:51.685428,AMZN,BUY,32.1,216.1,218.24,220.09,215.8,7.13,9,4,0.01,False,14,True,MEDIUM,OPEN,,,,
NVDA_20251015_080251,2025-10-15T08:02:51.703465,NVDA,STRONG BUY,35.7,182.15,181.43,182.84,181.85,2.4,10,6,0.04,True,11,True,EXTREME,OPEN,,,,
SPY_20251015_080251,2025-10-15T08:02:51.764034,SPY,SELL,28.6,673.85,658.75,655.27,674.15,50.33,7,8,0.03,False,18,True,MEDIUM,OPEN,,,,
NBIS_20251015_080257,2025-10-15T08:02:57.944948,NBIS,STRONG BUY,50.0,125.85,130.36,132.57,125.55,15.03,14,6,0.02,False,7,True,MEDIUM,OPEN,,,,
CRWV_20251015_080258,2025-10-15T08:02:58.174352,CRWV,STRONG BUY,50.0,130.4,136.56,139.06,130.1,20.53,14,6,0.02,False,6,True,MEDIUM,OPEN,,,,
ORCL_20251015_080258,2025-10-15T08:02:58.197504,ORCL,BUY,35.7,292.08,302.42,305.84,291.78,34.47,10,6,0.02,False,18,True,MEDIUM,OPEN,,,,
AVGO_20251015_080258,2025-10-15T08:02:58.211169,AVGO,BUY,39.3,339.75,347.16,350.19,339.45,24.7,11,5,0.04,True,5,True,MEDIUM,OPEN,,,,
PLTR_20251015_080258,2025-10-15T08:02:58.226373,PLTR,BUY,21.4,170.92,182.91,186.08,170.62,39.97,6,4,0.02,False,10,True,EXTREME,OPEN,,,,
AMZN_20251015_080321,2025-10-15T08:03:21.474653,AMZN,BUY,32.1,216.1,218.24,220.09,215.8,7.13,9,4,0.01,False,14,True,MEDIUM,OPEN,,,,
AAPL_20251015_080321,2025-10-15T08:03:21.518970,AAPL,BUY,32.1,244.8,248.91,250.05,244.5,13.7,9,6,0.08,True,12,True,MEDIUM,OPEN,,,,
NVDA_20251015_080321,2025-10-15T08:03:21.589345,NVDA,STRONG BUY,35.7,182.15,181.43,182.84,181.85,2.4,10,6,0.04,False,11,True,EXTREME,OPEN,,,,
PLTR_20251015_080327,2025-10-15T08:03:27.920457,PLTR,BUY,21.4,170.92,182.91,186.08,170.62,39.97,6,4,0.02,False,10,True,EXTREME,OPEN,,,,
CRWV_20251015_080328,2025-10-15T08:03:28.006682,CRWV,STRONG BUY,50.0,130.4,136.56,139.06,130.1,20.53,14,6,0.02,True,7,True,MEDIUM,OPEN,,,,
AVGO_20251015_080328,2025-10-15T08:03:28.014181,AVGO,BUY,39.3,339.75,347.16,350.19,339.45,24.7,11,5,0.05,True,5,True,MEDIUM,OPEN,,,,
AMD_20251015_080328,2025-10-15T08:03:28.060418,AMD,BUY,39.3,216.0,220.59,223.08,215.7,15.3,11,5,0.02,True,5,True,MEDIUM,OPEN,,,,
AMZN_20251015_080351,2025-10-15T08:03:51.486677,AMZN,BUY,32.1,216.1,218.24,220.09,215.8,7.13,9,4,0.01,False,14,True,MEDIUM,OPEN,,,,
AAPL_20251015_080351,2025-10-15T08:03:51.504638,AAPL,BUY,32.1,244.8,248.91,250.05,244.5,13.7,9,6,0.08,True,9,True,MEDIUM,OPEN,,,,
SPY_20251015_080351,2025-10-15T08:03:51.526108,SPY,SELL,28.6,673.85,658.75,655.27,674.15,50.33,7,8,0.03,False,18,True,MEDIUM,OPEN,,,,
NVDA_20251015_080351,2025-10-15T08:03:51.549306,NVDA,STRONG BUY,35.7,182.15,181.43,182.84,181.85,2.4,10,6,0.04,False,11,True,EXTREME,OPEN,,,,
PLTR_20251015_080357,2025-10-15T08:03:57.563022,PLTR,BUY,21.4,170.92,182.91,186.08,170.62,39.97,6,4,0.02,False,10,True,EXTREME,OPEN,,,,
CRWV_20251015_080357,2025-10-15T08:03:57.628714,CRWV,STRONG BUY,50.0,130.4,136.56,139.06,130.1,20.53,14,6,0.02,True,7,True,MEDIUM,OPEN,,,,
ORCL_20251015_080357,2025-10-15T08:03:57.640316,ORCL,BUY,35.7,292.08,302.42,305.84,291.78,34.47,10,6,0.02,False,14,True,MEDIUM,OPEN,,,,
NBIS_20251015_080357,2025-10-15T08:03:57.689679,NBIS,STRONG BUY,50.0,125.85,130.36,132.57,125.55,15.03,14,6,0.03,True,6,True,MEDIUM,OPEN,,,,
AVGO_20251015_080357,2025-10-15T08:03:57.733491,AVGO,BUY,39.3,339.75,347.16,350.19,339.45,24.7,11,5,0.05,True,5,True,MEDIUM,OPEN,,,,
NVDA_20251015_080421,2025-10-15T08:04:21.685481,NVDA,STRONG BUY,35.7,182.15,181.43,182.84,181.85,2.4,10,6,0.04,False,11,True,EXTREME,OPEN,,,,
AMZN_20251015_080421,2025-10-15T08:04:21.706280,AMZN,BUY,32.1,216.1,218.24,220.09,215.8,7.13,9,4,0.01,True,14,True,MEDIUM,OPEN,,,,
AAPL_20251015_080421,2025-10-15T08:04:21.720307,AAPL,BUY,32.1,244.8,248.91,250.05,244.5,13.7,9,6,0.08,False,8,True,MEDIUM,OPEN,,,,
