date,timestamp,size,price,side,notional_value,exchange
2025-09-03,2025-09-03T13:36:00,240542,51.82,sell,12464061.85,BARCLAYS
2025-09-03,2025-09-03T10:18:00,426332,51.93,sell,22139974.42,GS
2025-09-03,2025-09-03T12:54:00,102228,51.86,sell,5301878.39,BARCLAYS
2025-09-03,2025-09-03T10:36:00,270188,51.98,buy,14044076.91,MS
2025-09-03,2025-09-03T11:03:00,41482,51.89,sell,2152316.17,CITI
2025-09-03,2025-09-03T11:24:00,73000,51.88,sell,3787380.11,MS
2025-09-03,2025-09-03T16:46:00,57884,51.98,buy,3008730.03,BARCLAYS
2025-09-03,2025-09-03T12:24:00,57664,51.97,buy,2997035.88,BARCLAYS
2025-09-03,2025-09-03T16:10:00,96563,51.95,buy,5016355.41,UBS
2025-09-03,2025-09-03T09:44:00,34210,51.99,buy,1778693.47,CITI
2025-09-03,2025-09-03T13:28:00,18237,51.84,sell,945453.96,BARCLAYS
2025-09-03,2025-09-03T10:45:00,72336,51.86,sell,3751554.13,GS
2025-09-03,2025-09-03T15:20:00,234309,51.81,buy,12139473.13,GS
2025-09-04,2025-09-04T11:30:00,47524,52.17,buy,2479450.33,UBS
2025-09-04,2025-09-04T09:53:00,42678,52.29,buy,2231825.8,CITI
2025-09-04,2025-09-04T12:11:00,496963,52.2,buy,25941976.79,BARCLAYS
2025-09-04,2025-09-04T16:52:00,20316,52.32,buy,1062951.54,GS
2025-09-04,2025-09-04T11:27:00,81325,52.24,buy,4248475.12,MS
2025-09-04,2025-09-04T10:03:00,204879,52.17,buy,10688155.47,GS
2025-09-04,2025-09-04T10:12:00,27962,52.18,buy,1458930.48,CITI
2025-09-04,2025-09-04T11:54:00,48565,52.18,buy,2534175.94,BARCLAYS
2025-09-04,2025-09-04T10:27:00,95267,52.33,buy,4985545.69,UBS
2025-09-04,2025-09-04T09:21:00,476996,52.32,buy,24954572.85,GS
2025-09-05,2025-09-05T11:50:00,40941,54.3,sell,2223246.18,MS
2025-09-05,2025-09-05T14:05:00,21663,54.48,buy,1180232.03,BARCLAYS
2025-09-05,2025-09-05T12:02:00,69253,54.32,buy,3761847.39,MS
2025-09-05,2025-09-05T15:54:00,238824,54.49,buy,13014200.36,BARCLAYS
2025-09-05,2025-09-05T12:45:00,89148,54.38,sell,4847537.91,MS
2025-09-05,2025-09-05T14:03:00,42468,54.48,sell,2313834.92,GS
2025-09-05,2025-09-05T15:56:00,66518,54.42,buy,3620122.82,GS
2025-09-05,2025-09-05T14:02:00,69065,54.38,sell,3755690.84,GS
2025-09-05,2025-09-05T16:24:00,202223,54.29,sell,10978318.42,MS
2025-09-05,2025-09-05T09:45:00,221759,54.38,buy,12059130.04,BARCLAYS
2025-09-05,2025-09-05T15:59:00,319655,54.44,sell,17403177.81,GS
2025-09-05,2025-09-05T15:42:00,357782,54.44,buy,19479301.56,BARCLAYS
2025-09-05,2025-09-05T16:55:00,60393,54.33,sell,3280957.65,GS
2025-09-05,2025-09-05T10:49:00,38826,54.43,buy,2113118.46,BARCLAYS
2025-09-05,2025-09-05T16:36:00,53598,54.4,buy,2915914.35,CITI
2025-09-05,2025-09-05T09:46:00,76300,54.47,buy,4155825.55,BARCLAYS
2025-09-05,2025-09-05T10:01:00,381332,54.32,sell,20715088.43,UBS
2025-09-05,2025-09-05T15:11:00,121241,54.47,buy,6603453.81,MS
2025-09-05,2025-09-05T11:59:00,92321,54.34,sell,5016469.19,UBS
2025-09-05,2025-09-05T15:09:00,94173,54.35,buy,5118267.49,UBS
2025-09-05,2025-09-05T10:16:00,96369,54.3,sell,5232882.64,CITI
2025-09-05,2025-09-05T09:44:00,38541,54.42,buy,2097291.99,BARCLAYS
2025-09-05,2025-09-05T13:51:00,39414,54.28,sell,2139560.15,BARCLAYS
2025-09-05,2025-09-05T12:48:00,363560,54.4,sell,19777242.72,UBS
2025-09-05,2025-09-05T13:18:00,44760,54.45,buy,2437190.0,UBS
2025-09-05,2025-09-05T13:53:00,19973,54.3,buy,1084538.42,GS
2025-09-05,2025-09-05T14:39:00,297044,54.49,buy,16184741.58,GS
2025-09-05,2025-09-05T13:51:00,209122,54.32,sell,11360195.48,CITI
2025-09-05,2025-09-05T13:32:00,17973,54.43,buy,978355.12,UBS
2025-09-05,2025-09-05T13:06:00,41820,54.44,buy,2276550.73,CITI
2025-09-05,2025-09-05T09:10:00,44000,54.35,buy,2391557.84,MS
2025-09-05,2025-09-05T15:13:00,76333,54.31,buy,4145837.51,CITI
2025-09-05,2025-09-05T10:30:00,53992,54.34,buy,2933997.67,MS
2025-09-05,2025-09-05T11:09:00,37499,54.39,sell,2039666.06,GS
2025-09-05,2025-09-05T10:54:00,138398,54.35,buy,7521799.36,GS
2025-09-05,2025-09-05T10:54:00,82818,54.46,sell,4510378.12,GS
2025-09-05,2025-09-05T12:54:00,35586,54.41,buy,1936270.71,GS
2025-09-05,2025-09-05T09:38:00,145731,54.29,buy,7911616.86,MS
2025-09-05,2025-09-05T16:03:00,36495,54.37,buy,1984211.54,MS
2025-09-05,2025-09-05T12:19:00,16369,54.4,buy,890463.05,UBS
2025-09-05,2025-09-05T11:56:00,57963,54.28,buy,3146355.77,CITI
2025-09-05,2025-09-05T13:16:00,14431,54.47,sell,786034.07,UBS
2025-09-05,2025-09-05T14:13:00,14438,54.41,sell,785573.24,BARCLAYS
2025-09-05,2025-09-05T16:13:00,65394,54.35,buy,3554490.75,GS
2025-09-05,2025-09-05T14:47:00,318365,54.39,sell,17314563.74,GS
2025-09-05,2025-09-05T13:39:00,10695,54.38,sell,581550.82,MS
2025-09-05,2025-09-05T11:41:00,41394,54.41,buy,2252088.81,BARCLAYS
2025-09-05,2025-09-05T12:55:00,82256,54.48,buy,4480957.58,CITI
2025-09-05,2025-09-05T16:08:00,437185,54.41,buy,23788073.89,UBS
2025-09-08,2025-09-08T15:09:00,43376,54.87,buy,2380147.04,CITI
2025-09-08,2025-09-08T09:07:00,105400,54.97,sell,5793502.23,CITI
2025-09-08,2025-09-08T09:02:00,379747,55.0,buy,20884573.34,GS
2025-09-08,2025-09-08T13:22:00,13966,54.89,sell,766612.75,BARCLAYS
2025-09-08,2025-09-08T10:06:00,121322,54.91,sell,6661496.8,GS
2025-09-08,2025-09-08T16:10:00,44405,54.89,buy,2437174.91,CITI
2025-09-08,2025-09-08T10:20:00,305622,54.93,buy,16788889.62,MS
2025-09-08,2025-09-08T12:42:00,12283,54.89,buy,674241.79,CITI
2025-09-08,2025-09-08T16:59:00,30002,54.98,buy,1649511.26,UBS
2025-09-08,2025-09-08T13:01:00,80526,55.0,buy,4428718.11,UBS
2025-09-08,2025-09-08T10:51:00,42530,54.95,buy,2337228.11,BARCLAYS
2025-09-08,2025-09-08T12:17:00,242519,54.87,sell,13307636.84,GS
2025-09-08,2025-09-08T10:19:00,65504,54.8,buy,3589710.6,UBS
2025-09-08,2025-09-08T14:37:00,10726,54.84,buy,588203.93,GS
2025-09-08,2025-09-08T16:47:00,13381,54.83,buy,733739.58,BARCLAYS
2025-09-08,2025-09-08T16:41:00,443419,54.81,buy,24304155.67,BARCLAYS
2025-09-08,2025-09-08T16:03:00,84933,54.98,sell,4669912.92,CITI
2025-09-08,2025-09-08T12:43:00,91215,54.93,buy,5010534.67,BARCLAYS
2025-09-08,2025-09-08T14:16:00,374140,54.78,buy,20496750.62,MS
2025-09-08,2025-09-08T16:58:00,138048,54.87,buy,7575123.24,GS
2025-09-08,2025-09-08T11:55:00,400661,54.96,buy,22019671.88,UBS
2025-09-08,2025-09-08T12:09:00,184636,54.95,sell,10145350.51,BARCLAYS
2025-09-09,2025-09-09T10:27:00,40551,55.75,sell,2260748.5,GS
2025-09-09,2025-09-09T10:58:00,62447,55.83,buy,3486305.25,CITI
2025-09-09,2025-09-09T12:15:00,487546,55.85,buy,27231709.5,CITI
2025-09-09,2025-09-09T14:16:00,308238,55.93,buy,17239653.47,GS
2025-09-09,2025-09-09T10:49:00,178960,55.96,sell,10014515.09,CITI
2025-09-09,2025-09-09T16:21:00,29033,55.89,buy,1622668.55,GS
2025-09-09,2025-09-09T16:19:00,95669,55.86,sell,5343766.31,UBS
2025-09-09,2025-09-09T16:31:00,28879,55.89,buy,1613912.33,GS
2025-09-09,2025-09-09T12:45:00,14814,55.9,buy,828055.25,UBS
2025-09-09,2025-09-09T10:36:00,483164,55.96,sell,27037616.64,UBS
2025-09-09,2025-09-09T16:46:00,67782,55.81,buy,3782731.12,GS
2025-09-09,2025-09-09T09:51:00,27095,55.88,buy,1514094.31,UBS
2025-09-09,2025-09-09T15:28:00,316626,55.84,buy,17681931.18,MS
2025-09-09,2025-09-09T13:34:00,53372,55.82,buy,2979002.58,UBS
2025-09-09,2025-09-09T11:25:00,193930,55.76,sell,10814408.28,CITI
2025-09-09,2025-09-09T11:49:00,65921,55.81,buy,3679307.88,MS
2025-09-09,2025-09-09T10:57:00,23337,55.9,sell,1304459.99,GS
2025-09-09,2025-09-09T12:15:00,334867,55.96,buy,18738777.27,CITI
2025-09-09,2025-09-09T09:07:00,98845,55.94,buy,5529873.48,BARCLAYS
2025-09-09,2025-09-09T10:06:00,61297,55.87,sell,3424770.19,CITI
2025-09-09,2025-09-09T10:04:00,331382,55.93,buy,18533812.42,BARCLAYS
2025-09-09,2025-09-09T11:04:00,493794,55.74,buy,27523493.98,CITI
2025-09-09,2025-09-09T15:37:00,92774,55.85,buy,5181553.51,MS
2025-09-09,2025-09-09T15:29:00,58469,55.83,buy,3264424.42,CITI
2025-09-09,2025-09-09T12:22:00,246608,55.85,buy,13773458.92,GS
2025-09-09,2025-09-09T09:38:00,83467,55.89,buy,4664785.6,BARCLAYS
2025-09-09,2025-09-09T11:21:00,281369,55.79,buy,15698733.37,UBS
2025-09-09,2025-09-09T09:06:00,42820,55.84,sell,2391006.94,CITI
2025-09-09,2025-09-09T09:34:00,44985,55.77,sell,2508675.39,UBS
2025-09-09,2025-09-09T09:57:00,19339,55.88,buy,1080714.77,CITI
2025-09-09,2025-09-09T15:47:00,247843,55.8,buy,13830483.42,GS
2025-09-09,2025-09-09T15:55:00,39988,55.88,buy,2234566.97,MS
2025-09-09,2025-09-09T12:40:00,471154,55.84,sell,26309592.2,BARCLAYS
2025-09-09,2025-09-09T14:47:00,19701,55.78,buy,1098905.88,GS
2025-09-09,2025-09-09T09:00:00,98371,55.92,buy,5500763.51,CITI
2025-09-09,2025-09-09T14:46:00,55387,55.78,sell,3089287.29,CITI
2025-09-09,2025-09-09T12:28:00,35800,55.88,buy,2000547.57,MS
2025-09-09,2025-09-09T13:58:00,383964,55.8,buy,21423493.07,UBS
2025-09-09,2025-09-09T12:30:00,81407,55.88,sell,4549148.98,BARCLAYS
2025-09-09,2025-09-09T15:29:00,181190,55.84,buy,10117581.02,CITI
2025-09-09,2025-09-09T14:59:00,89644,55.75,buy,4997819.42,GS
2025-09-09,2025-09-09T12:40:00,38965,55.95,buy,2180176.27,UBS
2025-09-09,2025-09-09T11:49:00,77166,55.77,buy,4303524.07,BARCLAYS
2025-09-09,2025-09-09T13:11:00,130825,55.8,sell,7300048.06,MS
2025-09-09,2025-09-09T13:52:00,220224,55.8,buy,12288886.27,CITI
2025-09-09,2025-09-09T14:41:00,478983,55.83,sell,26742436.41,CITI
2025-09-09,2025-09-09T14:27:00,88907,55.83,sell,4964027.56,BARCLAYS
2025-09-10,2025-09-10T10:08:00,25064,55.58,sell,1392957.3,BARCLAYS
2025-09-10,2025-09-10T13:33:00,260471,55.58,buy,14476732.2,GS
2025-09-10,2025-09-10T14:14:00,49413,55.46,sell,2740503.64,BARCLAYS
2025-09-10,2025-09-10T09:22:00,83180,55.52,sell,4618329.44,GS
2025-09-10,2025-09-10T12:17:00,470696,55.56,sell,26152804.0,GS
2025-09-10,2025-09-10T14:36:00,388758,55.57,sell,21603226.23,CITI
2025-09-10,2025-09-10T16:01:00,251326,55.45,sell,13934801.86,MS
2025-09-10,2025-09-10T16:13:00,269393,55.39,buy,14921686.78,CITI
2025-09-10,2025-09-10T16:15:00,19759,55.53,buy,1097278.5,CITI
2025-09-10,2025-09-10T10:57:00,260449,55.53,sell,14461830.84,MS
2025-09-10,2025-09-10T13:31:00,37696,55.47,buy,2090876.44,GS
2025-09-10,2025-09-10T13:43:00,146396,55.55,sell,8131760.95,UBS
2025-09-10,2025-09-10T16:53:00,181413,55.49,sell,10066487.51,CITI
2025-09-10,2025-09-10T14:55:00,394166,55.41,sell,21841669.55,BARCLAYS
2025-09-10,2025-09-10T09:20:00,10515,55.43,buy,582826.9,GS
2025-09-10,2025-09-10T14:42:00,172674,55.37,sell,9560655.83,GS
2025-09-10,2025-09-10T16:29:00,78165,55.5,buy,4337884.34,CITI
2025-09-11,2025-09-11T16:50:00,29174,57.06,buy,1664808.44,UBS
2025-09-11,2025-09-11T13:24:00,479867,57.08,sell,27391454.22,GS
2025-09-11,2025-09-11T13:41:00,281066,57.19,buy,16075405.54,MS
2025-09-11,2025-09-11T16:43:00,320662,57.05,buy,18294190.49,CITI
2025-09-11,2025-09-11T09:16:00,94387,57.12,buy,5391358.56,UBS
2025-09-11,2025-09-11T15:15:00,19489,57.08,buy,1112432.79,CITI
2025-09-11,2025-09-11T13:10:00,29636,57.03,sell,1690046.02,BARCLAYS
2025-09-11,2025-09-11T09:54:00,17445,57.15,buy,997018.82,UBS
2025-09-11,2025-09-11T11:14:00,27627,57.07,sell,1576538.68,GS
2025-09-11,2025-09-11T09:56:00,188245,57.21,buy,10768727.58,BARCLAYS
2025-09-11,2025-09-11T12:12:00,25261,57.01,sell,1440165.94,BARCLAYS
2025-09-11,2025-09-11T10:48:00,47832,57.14,buy,2732916.95,MS
2025-09-11,2025-09-11T13:20:00,25096,57.12,sell,1433570.58,BARCLAYS
2025-09-11,2025-09-11T14:13:00,437831,57.14,buy,25016027.82,BARCLAYS
2025-09-11,2025-09-11T11:16:00,14702,57.1,buy,839536.14,UBS
2025-09-11,2025-09-11T15:27:00,21587,57.13,buy,1233356.91,GS
2025-09-11,2025-09-11T11:54:00,195819,57.05,sell,11172306.2,GS
2025-09-11,2025-09-11T14:17:00,87273,57.03,sell,4977257.95,GS
2025-09-11,2025-09-11T13:23:00,387737,57.13,buy,22153253.05,CITI
2025-09-11,2025-09-11T16:50:00,62822,57.22,buy,3594427.16,GS
2025-09-11,2025-09-11T12:30:00,300459,57.17,sell,17176147.31,GS
2025-09-11,2025-09-11T10:54:00,406303,57.09,buy,23197819.84,BARCLAYS
2025-09-11,2025-09-11T13:24:00,193522,57.07,buy,11044507.49,MS
2025-09-11,2025-09-11T15:31:00,39416,57.07,sell,2249549.81,CITI
2025-09-11,2025-09-11T12:55:00,93021,57.07,buy,5309097.99,BARCLAYS
2025-09-11,2025-09-11T09:41:00,198779,57.1,sell,11349334.47,UBS
2025-09-11,2025-09-11T16:22:00,94648,57.06,buy,5400914.46,MS
2025-09-11,2025-09-11T15:15:00,357295,57.12,buy,20410013.46,MS
2025-09-11,2025-09-11T09:16:00,14530,57.03,buy,828625.5,BARCLAYS
2025-09-12,2025-09-12T12:44:00,42704,57.77,buy,2466828.01,UBS
2025-09-12,2025-09-12T16:32:00,194904,57.84,sell,11273688.3,CITI
2025-09-12,2025-09-12T15:26:00,45513,57.68,sell,2625037.29,UBS
2025-09-12,2025-09-12T12:57:00,41108,57.81,sell,2376265.76,GS
2025-09-12,2025-09-12T10:13:00,23013,57.65,buy,1326728.17,MS
2025-09-12,2025-09-12T10:29:00,63174,57.68,buy,3644042.41,MS
2025-09-12,2025-09-12T10:25:00,435816,57.79,buy,25185387.53,UBS
2025-09-12,2025-09-12T14:04:00,493659,57.69,sell,28476947.68,UBS
2025-09-12,2025-09-12T14:52:00,50318,57.76,sell,2906523.08,CITI
2025-09-12,2025-09-12T11:22:00,457677,57.79,sell,26447087.98,GS
2025-09-12,2025-09-12T09:53:00,251599,57.66,buy,14507020.47,MS
2025-09-12,2025-09-12T11:44:00,22985,57.71,buy,1326367.49,MS
2025-09-12,2025-09-12T12:20:00,216751,57.86,buy,12540666.75,MS
2025-09-12,2025-09-12T12:42:00,60859,57.87,buy,3521737.19,MS
2025-09-12,2025-09-12T12:44:00,75355,57.69,buy,4347072.6,GS
2025-09-12,2025-09-12T16:41:00,85940,57.67,buy,4955983.46,MS
2025-09-12,2025-09-12T16:03:00,440959,57.83,sell,25501389.01,CITI
2025-09-12,2025-09-12T12:36:00,144405,57.66,sell,8325737.15,GS
2025-09-12,2025-09-12T10:43:00,19901,57.72,buy,1148635.73,UBS
2025-09-12,2025-09-12T09:50:00,52327,57.69,sell,3018921.44,MS
2025-09-12,2025-09-12T13:24:00,203410,57.82,buy,11760854.69,UBS
2025-09-12,2025-09-12T15:15:00,35307,57.65,buy,2035297.32,MS
2025-09-12,2025-09-12T10:08:00,15908,57.67,buy,917411.12,MS
2025-09-12,2025-09-12T12:06:00,35302,57.69,buy,2036570.55,GS
2025-09-15,2025-09-15T14:13:00,14152,57.85,buy,818648.85,GS
2025-09-15,2025-09-15T10:56:00,74528,57.81,buy,4308432.37,MS
2025-09-15,2025-09-15T14:21:00,409223,57.97,sell,23720613.13,MS
2025-09-15,2025-09-15T16:10:00,74639,57.82,buy,4315633.63,GS
2025-09-15,2025-09-15T10:45:00,31940,57.86,buy,1848021.14,UBS
2025-09-15,2025-09-15T14:54:00,20366,57.94,buy,1179968.05,BARCLAYS
2025-09-15,2025-09-15T16:09:00,44426,57.77,sell,2566680.9,BARCLAYS
2025-09-15,2025-09-15T15:45:00,282169,57.92,buy,16343863.41,UBS
2025-09-15,2025-09-15T12:05:00,219097,57.89,buy,12684494.99,GS
2025-09-15,2025-09-15T13:53:00,47319,57.86,sell,2737741.12,CITI
2025-09-15,2025-09-15T09:33:00,57828,57.92,sell,3349170.43,BARCLAYS
2025-09-15,2025-09-15T13:52:00,77537,57.87,buy,4486905.38,GS
2025-09-15,2025-09-15T09:22:00,87625,57.95,sell,5077638.48,GS
2025-09-15,2025-09-15T10:05:00,263628,57.85,buy,15250960.53,GS
2025-09-15,2025-09-15T09:21:00,49350,57.94,buy,2859173.42,MS
2025-09-16,2025-09-16T10:10:00,48253,58.58,sell,2826595.08,GS
2025-09-16,2025-09-16T13:56:00,81337,58.52,buy,4760164.99,MS
2025-09-16,2025-09-16T16:54:00,316586,58.62,sell,18557732.59,GS
2025-09-16,2025-09-16T11:19:00,78325,58.59,buy,4589328.74,MS
2025-09-16,2025-09-16T10:11:00,79761,58.46,sell,4663151.31,UBS
2025-09-16,2025-09-16T09:59:00,434638,58.41,buy,25386789.34,GS
2025-09-16,2025-09-16T14:05:00,50586,58.56,sell,2962561.71,MS
2025-09-16,2025-09-16T12:13:00,11168,58.56,buy,653976.21,CITI
2025-09-16,2025-09-16T09:47:00,83369,58.42,sell,4870529.09,CITI
2025-09-16,2025-09-16T15:11:00,45032,58.53,buy,2635758.79,BARCLAYS
2025-09-16,2025-09-16T09:52:00,48195,58.46,sell,2817329.3,BARCLAYS
2025-09-16,2025-09-16T16:32:00,27548,58.58,sell,1613866.82,BARCLAYS
2025-09-16,2025-09-16T14:29:00,320215,58.4,buy,18701095.42,MS
2025-09-16,2025-09-16T10:38:00,30784,58.43,buy,1798755.18,CITI
2025-09-16,2025-09-16T11:52:00,41645,58.53,buy,2437447.99,CITI
2025-09-16,2025-09-16T09:03:00,410413,58.42,buy,23976479.3,CITI
2025-09-16,2025-09-16T13:22:00,75747,58.59,sell,4437963.82,CITI
2025-09-16,2025-09-16T13:21:00,449551,58.46,sell,26279326.42,GS
2025-09-16,2025-09-16T13:27:00,27030,58.4,buy,1578473.53,CITI
2025-09-16,2025-09-16T12:09:00,96050,58.56,buy,5624778.9,CITI
2025-09-16,2025-09-16T16:15:00,220618,58.45,buy,12894605.54,UBS
2025-09-16,2025-09-16T12:14:00,59169,58.46,buy,3458881.57,BARCLAYS
2025-09-17,2025-09-17T11:21:00,130985,58.73,sell,7692867.15,GS
2025-09-17,2025-09-17T15:47:00,337315,58.63,sell,19775540.65,CITI
2025-09-17,2025-09-17T16:10:00,280612,58.63,buy,16452852.79,MS
2025-09-17,2025-09-17T13:36:00,82199,58.68,buy,4823615.82,GS
2025-09-17,2025-09-17T09:28:00,79361,58.65,buy,4654274.13,MS
2025-09-17,2025-09-17T16:28:00,18564,58.62,buy,1088230.81,UBS
2025-09-17,2025-09-17T10:10:00,429369,58.62,buy,25168520.21,GS
2025-09-17,2025-09-17T16:23:00,65452,58.64,buy,3837965.86,CITI
2025-09-17,2025-09-17T16:09:00,99087,58.7,sell,5816661.4,GS
2025-09-17,2025-09-17T13:28:00,49664,58.75,sell,2917720.8,MS
2025-09-17,2025-09-17T10:31:00,291120,58.77,buy,17110365.02,GS
2025-09-17,2025-09-17T16:52:00,66132,58.66,buy,3879098.0,BARCLAYS
2025-09-17,2025-09-17T14:01:00,308879,58.77,sell,18154036.66,UBS
2025-09-18,2025-09-18T09:31:00,89796,59.35,buy,5329121.06,BARCLAYS
2025-09-18,2025-09-18T10:15:00,43189,59.23,buy,2558258.31,CITI
2025-09-18,2025-09-18T12:04:00,86818,59.37,buy,5154603.73,BARCLAYS
2025-09-18,2025-09-18T12:51:00,76304,59.36,buy,4529183.73,GS
2025-09-18,2025-09-18T12:46:00,279521,59.31,sell,16577754.26,GS
2025-09-18,2025-09-18T15:59:00,208749,59.31,sell,12380042.42,BARCLAYS
2025-09-18,2025-09-18T09:47:00,96820,59.19,buy,5731085.98,BARCLAYS
2025-09-18,2025-09-18T14:18:00,426857,59.34,buy,25328366.32,UBS
2025-09-18,2025-09-18T09:19:00,19841,59.35,buy,1177499.56,UBS
2025-09-18,2025-09-18T16:18:00,110964,59.26,sell,6575443.66,CITI
2025-09-18,2025-09-18T16:29:00,62395,59.26,buy,3697239.97,GS
2025-09-18,2025-09-18T14:46:00,212675,59.29,buy,12609204.83,GS
2025-09-18,2025-09-18T13:16:00,78650,59.19,buy,4654924.6,GS
2025-09-18,2025-09-18T10:09:00,95331,59.3,sell,5653218.33,GS
2025-09-18,2025-09-18T13:16:00,180935,59.19,buy,10709242.15,UBS
2025-09-18,2025-09-18T13:22:00,29271,59.26,buy,1734613.22,BARCLAYS
2025-09-18,2025-09-18T11:10:00,29043,59.29,buy,1721823.21,CITI
2025-09-18,2025-09-18T09:02:00,96659,59.17,buy,5719621.7,BARCLAYS
2025-09-18,2025-09-18T14:35:00,78178,59.24,buy,4630959.11,UBS
2025-09-18,2025-09-18T16:50:00,89783,59.18,sell,5313504.64,GS
2025-09-18,2025-09-18T14:27:00,459064,59.34,buy,27240867.65,MS
2025-09-18,2025-09-18T10:24:00,13699,59.3,buy,812399.41,GS
2025-09-18,2025-09-18T16:04:00,132756,59.21,buy,7860612.76,UBS
2025-09-18,2025-09-18T14:09:00,89042,59.23,buy,5274267.87,UBS
2025-09-18,2025-09-18T14:26:00,21555,59.35,sell,1279297.63,MS
2025-09-18,2025-09-18T12:17:00,11487,59.21,buy,680090.16,MS
2025-09-18,2025-09-18T16:28:00,22613,59.25,buy,1339851.28,BARCLAYS
2025-09-18,2025-09-18T15:10:00,84514,59.18,buy,5001164.73,MS
2025-09-18,2025-09-18T12:26:00,67454,59.38,sell,4005251.57,GS
2025-09-18,2025-09-18T14:57:00,74973,59.22,buy,4440080.17,MS
2025-09-18,2025-09-18T09:52:00,46858,59.27,buy,2777487.41,BARCLAYS
2025-09-18,2025-09-18T14:05:00,406773,59.31,buy,24125274.09,BARCLAYS
2025-09-18,2025-09-18T14:41:00,295916,59.37,buy,17569994.22,MS
2025-09-18,2025-09-18T10:54:00,30307,59.29,sell,1796800.0,GS
2025-09-18,2025-09-18T16:48:00,31736,59.34,sell,1883129.03,CITI
2025-09-18,2025-09-18T11:02:00,250423,59.32,sell,14855267.34,CITI
2025-09-18,2025-09-18T14:55:00,20444,59.16,sell,1209397.53,BARCLAYS
2025-09-19,2025-09-19T12:37:00,66964,60.52,buy,4052734.49,CITI
2025-09-19,2025-09-19T14:49:00,91730,60.6,buy,5559099.6,GS
2025-09-19,2025-09-19T13:35:00,10503,60.69,buy,637400.0,GS
2025-09-19,2025-09-19T11:49:00,438797,60.65,sell,26613353.04,GS
2025-09-19,2025-09-19T10:58:00,89731,60.54,buy,5432517.39,BARCLAYS
2025-09-19,2025-09-19T15:33:00,353417,60.59,buy,21414831.89,BARCLAYS
2025-09-19,2025-09-19T16:34:00,38360,60.67,sell,2327289.05,CITI
2025-09-19,2025-09-19T10:14:00,88270,60.56,buy,5345423.45,BARCLAYS
2025-09-19,2025-09-19T10:34:00,467242,60.5,buy,28268042.53,GS
2025-09-19,2025-09-19T16:25:00,84929,60.58,buy,5144869.11,BARCLAYS
2025-09-19,2025-09-19T15:05:00,32683,60.5,buy,1977270.11,BARCLAYS
2025-09-19,2025-09-19T09:09:00,353016,60.47,buy,21346884.35,BARCLAYS
2025-09-19,2025-09-19T11:45:00,10800,60.66,sell,655091.73,CITI
2025-09-19,2025-09-19T16:04:00,400212,60.59,buy,24248573.8,UBS
2025-09-19,2025-09-19T14:53:00,80938,60.57,sell,4902303.62,UBS
2025-09-19,2025-09-19T10:48:00,40436,60.62,buy,2451362.37,BARCLAYS
2025-09-19,2025-09-19T16:31:00,147907,60.55,buy,8955719.71,MS
2025-09-19,2025-09-19T16:21:00,20917,60.57,buy,1266942.0,UBS
2025-09-19,2025-09-19T10:29:00,83478,60.52,buy,5052294.85,BARCLAYS
2025-09-19,2025-09-19T15:41:00,72449,60.64,buy,4393253.32,MS
2025-09-19,2025-09-19T12:52:00,54782,60.67,buy,3323786.08,BARCLAYS
2025-09-19,2025-09-19T11:57:00,251147,60.64,buy,15228315.73,UBS
2025-09-19,2025-09-19T15:38:00,33925,60.5,buy,2052342.46,UBS
2025-09-19,2025-09-19T10:46:00,63079,60.68,buy,3827362.55,GS
2025-09-19,2025-09-19T12:53:00,270729,60.54,sell,16389949.07,GS
2025-09-19,2025-09-19T11:49:00,95536,60.59,buy,5788250.15,BARCLAYS
2025-09-19,2025-09-19T15:16:00,161208,60.66,sell,9778195.7,GS
2025-09-19,2025-09-19T12:14:00,96133,60.66,buy,5831845.88,CITI
2025-09-19,2025-09-19T15:43:00,43715,60.49,buy,2644530.26,MS
2025-09-19,2025-09-19T15:01:00,82861,60.46,buy,5009858.97,CITI
2025-09-19,2025-09-19T09:00:00,63599,60.6,sell,3853974.19,GS
2025-09-19,2025-09-19T10:32:00,80362,60.54,sell,4865222.57,UBS
2025-09-19,2025-09-19T09:03:00,463599,60.5,buy,28048376.75,MS
2025-09-19,2025-09-19T09:35:00,38785,60.67,sell,2353108.6,CITI
2025-09-19,2025-09-19T15:21:00,114523,60.47,sell,6924701.5,UBS
2025-09-19,2025-09-19T16:12:00,69627,60.6,buy,4219515.71,GS
2025-09-19,2025-09-19T11:15:00,98894,60.65,buy,5997915.87,GS
2025-09-19,2025-09-19T14:22:00,59444,60.68,buy,3607194.07,CITI
2025-09-19,2025-09-19T14:25:00,63804,60.53,buy,3862225.15,MS
2025-09-19,2025-09-19T15:06:00,214470,60.69,buy,13015639.09,MS
2025-09-19,2025-09-19T16:34:00,40072,60.64,buy,2430025.09,UBS
2025-09-19,2025-09-19T14:00:00,42826,60.53,buy,2592130.59,MS
2025-09-19,2025-09-19T12:43:00,27518,60.6,buy,1667562.78,BARCLAYS
2025-09-22,2025-09-22T14:08:00,34990,61.65,buy,2157167.22,BARCLAYS
2025-09-22,2025-09-22T16:44:00,34321,61.67,buy,2116569.18,CITI
2025-09-22,2025-09-22T12:01:00,19582,61.64,buy,1206976.08,UBS
2025-09-22,2025-09-22T11:22:00,459416,61.66,sell,28327028.88,MS
2025-09-22,2025-09-22T11:30:00,84881,61.44,sell,5214700.26,BARCLAYS
